id_colaborador,mes,departamento,nivel_cargo,regional,sexo,tipo_contrato,status,turnover,salario,faltas,absenteismo_pct,horas_extras,nota_desempenho,engajamento
177,2025-03,Operações,Tatico,Sudeste,Feminino,CLT,Ativo,Não,9950,1,3.45,72,3.9,100
177,2025-04,Operações,Tatico,Sudeste,Feminino,CLT,Ativo,Não,9950,2,2.93,55,3.9,100
177,2025-05,Operações,Tatico,Sudeste,Feminino,CLT,Ativo,Não,9950,2,2.59,50,3.6,100
177,2025-06,Operações,Tatico,Sudeste,Feminino,CLT,Ativo,Não,9950,1,2.75,32,3.5,100
177,2025-07,Operações,Tatico,Sudeste,Feminino,CLT,Ativo,Não,9950,2,2.7,38,3.7,100
177,2025-08,Operações,Tatico,Sudeste,Feminino,CLT,Ativo,Não,9950,2,2.46,17,3.4,100
177,2025-09,Operações,Tatico,Sudeste,Feminino,CLT,Ativo,Não,9950,3,2.76,21,3.6,100
177,2025-10,Operações,Tatico,Sudeste,Feminino,CLT,Ativo,Não,9950,3,2.69,14,3.6,100
177,2025-11,Operações,Tatico,Sudeste,Feminino,CLT,Ativo,Não,9950,2,2.64,14,3.6,100
177,2025-12,Operações,Tatico,Sudeste,Feminino,CLT,Ativo,Não,9950,2,2.79,17,4.0,100
177,2026-01,Operações,Tatico,Sudeste,Feminino,CLT,Ativo,Não,9950,2,2.51,26,4.2,100
177,2026-02,Operações,Tatico,Sudeste,Feminino,CLT,Ativo,Não,9950,3,1.96,24,4.3,100
177,2026-03,Operações,Tatico,Sudeste,Feminino,CLT,Ativo,Não,9950,4,1.93,18,4.3,100
177,2026-04,Operações,Tatico,Sudeste,Feminino,CLT,Ativo,Não,9950,1,2.4,17,4.3,100
177,2026-05,Operações,Tatico,Sudeste,Feminino,CLT,Ativo,Não,9950,0,2.64,15,3.9,100
177,2026-06,Operações,Tatico,Sudeste,Feminino,CLT,Ativo,Não,9950,1,2.64,13,3.7,97
177,2026-07,Operações,Tatico,Sudeste,Feminino,CLT,Ativo,Não,9950,2,2.62,25,3.5,88
178,2024-08,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,6,2.41,46,5.0,56
178,2024-09,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,6,3.34,54,5.0,61
178,2024-10,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,5,3.42,48,4.9,59
178,2024-11,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,5,2.93,39,4.5,61
178,2024-12,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,4,2.97,33,4.3,65
178,2025-01,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,4,2.67,36,4.5,58
178,2025-02,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,6,2.23,31,4.0,55
178,2025-03,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,7,2.07,24,3.6,53
178,2025-04,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,5,1.87,21,3.4,55
178,2025-05,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,5,1.53,23,3.5,56
178,2025-06,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,4,1.88,16,3.4,50
178,2025-07,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,3,1.55,26,3.5,51
178,2025-08,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,3,0.85,20,3.5,47
178,2025-09,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,2,0.98,15,3.7,55
178,2025-10,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,2,0.65,15,3.6,62
178,2025-11,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,4,0.51,18,3.8,61
178,2025-12,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,3,0.48,19,4.1,67
178,2026-01,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,2,0.58,25,4.3,66
178,2026-02,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,2,0.93,9,3.8,71
178,2026-03,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,0,0.75,14,3.2,68
178,2026-04,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,1,1.18,13,3.1,73
178,2026-05,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,0,1.74,7,2.9,77
178,2026-06,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,1,1.42,6,3.1,75
178,2026-07,Centro de Distribuição,Operacional,Nordeste,Feminino,CLT,Ativo,Não,2086,1,1.64,6,3.3,78
179,2024-08,Transporte,Tatico,Sudeste,Masculino,CLT,Inativo,Não,8220,1,3.12,28,2.3,82
179,2024-09,Transporte,Tatico,Sudeste,Masculino,CLT,Inativo,Não,8220,3,3.24,24,2.1,79
179,2024-10,Transporte,Tatico,Sudeste,Masculino,CLT,Inativo,Não,8220,2,3.09,25,2.1,92
179,2024-11,Transporte,Tatico,Sudeste,Masculino,CLT,Inativo,Não,8220,2,3.64,20,2.2,95
179,2024-12,Transporte,Tatico,Sudeste,Masculino,CLT,Inativo,Não,8220,2,3.4,15,2.4,100
179,2025-01,Transporte,Tatico,Sudeste,Masculino,CLT,Inativo,Não,8220,1,3.58,6,2.7,95
179,2025-02,Transporte,Tatico,Sudeste,Masculino,CLT,Inativo,Não,8220,1,3.52,6,2.6,94
179,2025-03,Transporte,Tatico,Sudeste,Masculino,CLT,Inativo,Não,8220,2,3.48,14,2.7,96
179,2025-04,Transporte,Tatico,Sudeste,Masculino,CLT,Inativo,Sim,8220,2,3.34,8,3.1,95
180,2024-08,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,0,3.77,72,2.6,100
180,2024-09,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,0,3.96,67,2.1,97
180,2024-10,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,0,4.14,67,2.7,97
180,2024-11,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,0,4.14,61,2.6,95
180,2024-12,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,0,4.28,66,2.6,93
180,2025-01,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,1,3.79,66,2.9,92
180,2025-02,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,0,3.66,65,2.9,84
180,2025-03,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,0,3.24,71,2.4,80
180,2025-04,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,0,3.27,74,2.9,79
180,2025-05,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,0,3.57,75,3.1,79
180,2025-06,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,0,4.09,80,3.1,75
180,2025-07,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,0,3.93,86,2.8,78
180,2025-08,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,0,3.64,88,2.8,75
180,2025-09,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,0,3.94,90,2.9,77
180,2025-10,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,0,3.65,90,2.8,76
180,2025-11,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,1,3.36,90,3.1,73
180,2025-12,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,0,3.63,86,2.8,77
180,2026-01,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,1,3.72,72,2.6,80
180,2026-02,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,1,3.17,68,3.2,78
180,2026-03,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,1,2.38,58,3.2,73
180,2026-04,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,3,2.33,65,2.8,68
180,2026-05,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,2,1.82,58,3.1,69
180,2026-06,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,1,1.42,55,2.9,66
180,2026-07,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,5716,1,1.56,57,3.1,66
181,2025-01,Last Mile,Operacional,Sudeste,Feminino,CLT,Ativo,Não,4409,0,0.28,30,0.0,56
181,2025-02,Last Mile,Operacional,Sudeste,Feminino,CLT,Ativo,Não,4409,0,0.91,29,0.2,51
181,2025-03,Last Mile,Operacional,Sudeste,Feminino,CLT,Ativo,Não,4409,0,0.97,18,0.9,54
181,2025-04,Last Mile,Operacional,Sudeste,Feminino,CLT,Ativo,Não,4409,0,1.54,15,1.1,56
181,2025-05,Last Mile,Operacional,Sudeste,Feminino,CLT,Ativo,Não,4409,1,1.67,22,1.3,53
181,2025-06,Last Mile,Operacional,Sudeste,Feminino,CLT,Ativo,Não,4409,1,1.91,28,1.3,56
181,2025-07,Last Mile,Operacional,Sudeste,Feminino,CLT,Ativo,Não,4409,0,1.72,33,1.4,58
181,2025-08,Last Mile,Operacional,Sudeste,Feminino,CLT,Ativo,Não,4409,1,1.93,32,1.4,64
181,2025-09,Last Mile,Operacional,Sudeste,Feminino,CLT,Ativo,Não,4409,0,1.21,30,1.6,66
181,2025-10,Last Mile,Operacional,Sudeste,Feminino,CLT,Ativo,Não,4409,1,0.59,24,1.9,61
181,2025-11,Last Mile,Operacional,Sudeste,Feminino,CLT,Ativo,Não,4409,0,0.69,20,1.7,63
181,2025-12,Last Mile,Operacional,Sudeste,Feminino,CLT,Ativo,Não,4409,0,1.79,12,2.2,60
181,2026-01,Last Mile,Operacional,Sudeste,Feminino,CLT,Ativo,Não,4409,0,1.87,13,2.4,61
181,2026-02,Last Mile,Operacional,Sudeste,Feminino,CLT,Ativo,Não,4409,0,2.05,15,2.2,55
181,2026-03,Last Mile,Operacional,Sudeste,Feminino,CLT,Ativo,Não,4409,0,2.25,6,2.4,60
181,2026-04,Last Mile,Operacional,Sudeste,Feminino,CLT,Ativo,Não,4409,0,2.14,7,2.9,66
181,2026-05,Last Mile,Operacional,Sudeste,Feminino,CLT,Ativo,Não,4409,0,2.62,12,2.7,64
181,2026-06,Last Mile,Operacional,Sudeste,Feminino,CLT,Ativo,Não,4409,0,2.99,11,2.8,67
181,2026-07,Last Mile,Operacional,Sudeste,Feminino,CLT,Ativo,Não,4409,0,2.8,8,2.7,79
182,2024-08,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,4,2.57,10,2.7,96
182,2024-09,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,5,2.86,14,2.6,88
182,2024-10,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,5,3.22,21,2.7,84
182,2024-11,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,5,3.75,14,2.8,81
182,2024-12,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,4,3.48,10,2.6,86
182,2025-01,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,5,3.58,11,2.6,89
182,2025-02,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,5,3.38,12,2.8,86
182,2025-03,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,3,3.66,15,2.6,84
182,2025-04,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,3,3.06,17,2.5,93
182,2025-05,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,5,3.23,19,2.0,96
182,2025-06,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,5,3.46,9,1.6,96
182,2025-07,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,5,3.58,4,1.4,96
182,2025-08,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,4,3.5,3,1.3,89
182,2025-09,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,3,3.76,2,1.9,88
182,2025-10,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,2,3.86,0,2.1,91
182,2025-11,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,1,3.67,1,2.5,91
182,2025-12,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,1,3.91,3,2.1,91
182,2026-01,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,1,3.6,3,2.7,87
182,2026-02,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,1,3.02,2,2.8,88
182,2026-03,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,1,2.88,8,3.0,97
182,2026-04,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,2,3.11,3,2.8,90
182,2026-05,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,3,3.0,9,2.9,90
182,2026-06,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,3,3.13,11,3.1,91
182,2026-07,Centro de Distribuição,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2461,3,2.92,10,3.2,90
183,2024-08,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,0,1.76,53,4.1,73
183,2024-09,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,0,1.99,44,3.9,77
183,2024-10,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,0,2.46,38,3.9,71
183,2024-11,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,0,1.98,40,3.8,65
183,2024-12,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,1,1.75,44,3.5,63
183,2025-01,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,1,1.92,49,3.9,65
183,2025-02,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,0,2.19,46,3.5,59
183,2025-03,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,0,2.24,48,3.5,58
183,2025-04,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,0,2.91,45,3.6,57
183,2025-05,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,0,2.82,39,3.5,61
183,2025-06,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,0,2.27,36,3.8,58
183,2025-07,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,0,2.26,27,3.4,63
183,2025-08,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,0,1.81,33,2.9,68
183,2025-09,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,0,1.65,38,2.6,57
183,2025-10,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,0,2.47,32,2.7,62
183,2025-11,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,1,2.14,37,2.5,61
183,2025-12,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,0,2.58,41,2.9,55
183,2026-01,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,0,2.64,41,3.1,57
183,2026-02,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,0,2.6,39,3.1,53
183,2026-03,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,0,2.78,40,3.3,54
183,2026-04,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,0,2.81,42,3.0,63
183,2026-05,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,1,2.76,55,3.4,70
183,2026-06,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,2,3.16,52,3.2,67
183,2026-07,Operações,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,7089,1,3.04,54,3.1,62
184,2024-08,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,8,4.38,0,3.9,84
184,2024-09,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,8,4.84,0,4.1,82
184,2024-10,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,7,5.29,0,4.2,81
184,2024-11,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,7,5.24,0,3.7,77
184,2024-12,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,8,5.14,0,3.4,80
184,2025-01,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,6,4.82,1,3.8,83
184,2025-02,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,6,4.56,2,3.4,82
184,2025-03,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,6,4.54,8,3.4,87
184,2025-04,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,6,5.21,18,3.3,91
184,2025-05,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,5,5.4,17,3.2,94
184,2025-06,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,4,5.28,20,3.2,88
184,2025-07,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,3,5.19,13,3.6,89
184,2025-08,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,4,4.68,9,3.8,84
184,2025-09,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,4,4.11,5,3.5,91
184,2025-10,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,4,3.76,1,3.7,88
184,2025-11,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,4,4.05,8,3.8,88
184,2025-12,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,3,4.7,2,3.8,91
184,2026-01,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,4,4.69,0,3.5,91
184,2026-02,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,2,4.82,12,3.7,88
184,2026-03,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,3,4.97,0,3.5,92
184,2026-04,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,4,5.49,1,3.4,88
184,2026-05,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,5,5.37,0,3.4,84
184,2026-06,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,4,4.74,0,3.3,89
184,2026-07,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2063,3,4.39,2,3.4,83
185,2024-08,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,7,3.12,16,2.6,33
185,2024-09,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,6,3.18,22,3.1,30
185,2024-10,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,7,3.24,16,2.9,34
185,2024-11,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,7,3.58,19,3.4,42
185,2024-12,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,7,3.02,16,2.9,42
185,2025-01,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,6,3.23,19,2.6,36
185,2025-02,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,6,3.22,18,2.7,39
185,2025-03,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,4,3.1,21,2.4,36
185,2025-04,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,5,3.04,18,2.2,32
185,2025-05,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,6,3.07,23,2.3,25
185,2025-06,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,5,2.77,25,2.4,23
185,2025-07,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,4,3.28,28,2.5,30
185,2025-08,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,5,2.9,27,2.9,41
185,2025-09,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,5,2.77,23,2.9,47
185,2025-10,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,5,2.59,18,2.8,50
185,2025-11,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,5,2.74,21,2.0,49
185,2025-12,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,4,3.23,23,2.1,57
185,2026-01,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,3,3.69,23,2.4,61
185,2026-02,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,3,3.62,19,2.6,63
185,2026-03,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,4,3.5,27,2.4,59
185,2026-04,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,3,3.64,23,2.6,72
185,2026-05,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,3,3.52,22,2.6,77
185,2026-06,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,3,3.47,35,2.7,85
185,2026-07,Transporte,Tatico,Sul,Feminino,CLT,Ativo,Não,9685,1,3.63,38,2.7,81
186,2024-08,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,4,6.32,75,3.0,30
186,2024-09,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,5,6.01,72,3.4,36
186,2024-10,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,5,5.48,70,3.7,34
186,2024-11,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,5,5.7,61,3.6,38
186,2024-12,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,6,5.66,55,3.5,38
186,2025-01,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,5,5.68,56,3.2,27
186,2025-02,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,4,5.79,60,3.3,29
186,2025-03,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,3,5.11,60,3.3,31
186,2025-04,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,1,5.18,52,3.3,40
186,2025-05,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,2,5.15,55,3.3,40
186,2025-06,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,1,5.49,64,3.4,43
186,2025-07,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,3,5.38,55,3.5,49
186,2025-08,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,3,5.08,53,3.4,45
186,2025-09,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,3,5.06,61,3.7,48
186,2025-10,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,2,5.0,52,3.6,47
186,2025-11,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,3,5.12,54,3.4,46
186,2025-12,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,4,4.84,46,3.4,37
186,2026-01,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,4,5.65,41,3.5,41
186,2026-02,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,3,5.33,35,3.4,38
186,2026-03,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,2,5.22,42,3.5,38
186,2026-04,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,2,5.3,38,3.3,39
186,2026-05,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,2,5.34,37,2.9,45
186,2026-06,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,1,5.08,36,3.5,47
186,2026-07,Operações,Operacional,Nordeste,Masculino,CLT,Ativo,Não,2343,1,4.4,34,3.4,52
187,2025-01,Centro de Distribuição,Tatico,Sudeste,Feminino,CLT,Ativo,Não,7194,7,5.62,0,5.0,89
187,2025-02,Centro de Distribuição,Tatico,Sudeste,Feminino,CLT,Ativo,Não,7194,7,5.87,0,5.0,81
187,2025-03,Centro de Distribuição,Tatico,Sudeste,Feminino,CLT,Ativo,Não,7194,6,6.19,0,5.0,90
187,2025-04,Centro de Distribuição,Tatico,Sudeste,Feminino,CLT,Ativo,Não,7194,5,5.8,0,5.0,84
187,2025-05,Centro de Distribuição,Tatico,Sudeste,Feminino,CLT,Ativo,Não,7194,5,5.34,0,5.0,83
187,2025-06,Centro de Distribuição,Tatico,Sudeste,Feminino,CLT,Ativo,Não,7194,5,5.3,0,5.0,92
187,2025-07,Centro de Distribuição,Tatico,Sudeste,Feminino,CLT,Ativo,Não,7194,4,5.6,0,5.0,86
187,2025-08,Centro de Distribuição,Tatico,Sudeste,Feminino,CLT,Ativo,Não,7194,5,5.7,0,4.4,93
187,2025-09,Centro de Distribuição,Tatico,Sudeste,Feminino,CLT,Ativo,Não,7194,4,5.49,7,4.0,92
187,2025-10,Centro de Distribuição,Tatico,Sudeste,Feminino,CLT,Ativo,Não,7194,6,4.83,5,4.2,82
187,2025-11,Centro de Distribuição,Tatico,Sudeste,Feminino,CLT,Ativo,Não,7194,5,4.82,8,3.6,79
187,2025-12,Centro de Distribuição,Tatico,Sudeste,Feminino,CLT,Ativo,Não,7194,5,4.74,6,3.6,78
187,2026-01,Centro de Distribuição,Tatico,Sudeste,Feminino,CLT,Ativo,Não,7194,6,5.21,9,3.4,82
187,2026-02,Centro de Distribuição,Tatico,Sudeste,Feminino,CLT,Ativo,Não,7194,4,4.63,13,3.4,73
187,2026-03,Centro de Distribuição,Tatico,Sudeste,Feminino,CLT,Ativo,Não,7194,4,4.09,12,3.3,67
187,2026-04,Centro de Distribuição,Tatico,Sudeste,Feminino,CLT,Ativo,Não,7194,4,3.77,6,3.1,70
187,2026-05,Centro de Distribuição,Tatico,Sudeste,Feminino,CLT,Ativo,Não,7194,4,3.57,8,2.8,68
187,2026-06,Centro de Distribuição,Tatico,Sudeste,Feminino,CLT,Ativo,Não,7194,3,3.38,18,2.7,73
187,2026-07,Centro de Distribuição,Tatico,Sudeste,Feminino,CLT,Ativo,Não,7194,3,3.13,10,3.0,71
188,2024-08,Atendimento,Tatico,Nordeste,Masculino,CLT,Ativo,Não,3896,0,0.0,0,5.0,100
188,2024-09,Atendimento,Tatico,Nordeste,Masculino,CLT,Ativo,Não,3896,0,0.0,0,5.0,100
188,2024-10,Atendimento,Tatico,Nordeste,Masculino,CLT,Ativo,Não,3896,0,0.1,5,5.0,100
188,2024-11,Atendimento,Tatico,Nordeste,Masculino,CLT,Ativo,Não,3896,0,0.06,7,5.0,100
188,2024-12,Atendimento,Tatico,Nordeste,Masculino,CLT,Ativo,Não,3896,1,0.45,5,5.0,100
188,2025-01,Atendimento,Tatico,Nordeste,Masculino,CLT,Ativo,Não,3896,2,0.67,17,5.0,100
